date,campaign_id,channel,age_group,ad_spend,views,leads,new_accounts,country,revenue
1698537600,October_2023_1,LinkedIn,65+,100,3619.565217391304,72.39130434782608,14.478260869565217,Laos,163.04347826086956
1698537600,October_2023_1,Radio ads,18-24,356,,,,Singapore,
1698537600,October_2023_1,Radio ads,18-24,682,,,,Malaysia,
1698537600,October_2023_1,Radio ads,18-24,490,,,,Indonesia,
1698537600,October_2023_1,Radio ads,18-24,521,,,,Thailand,
1698537600,October_2023_1,Radio ads,18-24,925,,,,Vietnam,
1698537600,October_2023_1,Radio ads,18-24,529,,,,Philippines,
1698537600,October_2023_1,Radio ads,18-24,134,,,,Myanmar,
1698537600,October_2023_1,Radio ads,18-24,686,,,,Cambodia,
1698537600,October_2023_1,Radio ads,18-24,664,,,,Laos,
1698537600,October_2023_1,Radio ads,25-34,530,,,,Singapore,
1698537600,October_2023_1,Radio ads,25-34,339,,,,Malaysia,
1698537600,October_2023_1,Radio ads,25-34,531,,,,Indonesia,
1698537600,October_2023_1,Radio ads,25-34,724,,,,Thailand,
1698537600,October_2023_1,Radio ads,25-34,816,,,,Vietnam,
1698537600,October_2023_1,Radio ads,25-34,194,,,,Philippines,
1698537600,October_2023_1,Radio ads,25-34,235,,,,Myanmar,
1698537600,October_2023_1,Radio ads,25-34,860,,,,Cambodia,
1698537600,October_2023_1,Radio ads,25-34,735,,,,Laos,
1698537600,October_2023_1,Radio ads,35-44,698,,,,Singapore,
1698537600,October_2023_1,Radio ads,35-44,210,,,,Malaysia,
1698537600,October_2023_1,Radio ads,35-44,854,,,,Indonesia,
1698537600,October_2023_1,Radio ads,35-44,191,,,,Thailand,
1698537600,October_2023_1,Radio ads,35-44,376,,,,Vietnam,
1698537600,October_2023_1,Radio ads,35-44,660,,,,Philippines,
1698537600,October_2023_1,Radio ads,35-44,844,,,,Myanmar,
1698537600,October_2023_1,Radio ads,35-44,561,,,,Cambodia,
1698537600,October_2023_1,Radio ads,35-44,379,,,,Laos,
1698537600,October_2023_1,Radio ads,45-54,568,,,,Singapore,
1698537600,October_2023_1,Radio ads,45-54,643,,,,Malaysia,
1698537600,October_2023_1,Radio ads,45-54,556,,,,Indonesia,
1698537600,October_2023_1,Radio ads,45-54,373,,,,Thailand,
1698537600,October_2023_1,Radio ads,45-54,695,,,,Vietnam,
1698537600,October_2023_1,Radio ads,45-54,530,,,,Philippines,
1698537600,October_2023_1,Radio ads,45-54,546,,,,Myanmar,
1698537600,October_2023_1,Radio ads,45-54,825,,,,Cambodia,
1698537600,October_2023_1,Radio ads,45-54,462,,,,Laos,
1698537600,October_2023_1,Radio ads,55-64,494,,,,Singapore,
1698537600,October_2023_1,Radio ads,55-64,715,,,,Malaysia,
1698537600,October_2023_1,Radio ads,55-64,759,,,,Indonesia,
1698537600,October_2023_1,Radio ads,55-64,657,,,,Thailand,
1698537600,October_2023_1,Radio ads,55-64,117,,,,Vietnam,
1698537600,October_2023_1,Radio ads,55-64,326,,,,Philippines,
1698537600,October_2023_1,Radio ads,55-64,728,,,,Myanmar,
1698537600,October_2023_1,Radio ads,55-64,997,,,,Cambodia,
1698537600,October_2023_1,Radio ads,55-64,694,,,,Laos,
1698537600,October_2023_1,Radio ads,65+,790,,,,Singapore,
1698537600,October_2023_1,Radio ads,65+,538,,,,Malaysia,
1698537600,October_2023_1,Radio ads,65+,361,,,,Indonesia,
1698537600,October_2023_1,Radio ads,65+,329,,,,Thailand,
1698537600,October_2023_1,Radio ads,65+,825,,,,Vietnam,
1698537600,October_2023_1,Radio ads,65+,388,,,,Philippines,
1698537600,October_2023_1,Radio ads,65+,783,,,,Myanmar,
1698537600,October_2023_1,Radio ads,65+,841,,,,Cambodia,
1698537600,October_2023_1,Radio ads,65+,104,,,,Laos,
1698537600,October_2023_1,TV ads,18-24,297,,,,Singapore,
1698537600,October_2023_1,TV ads,18-24,401,,,,Malaysia,
1698537600,October_2023_1,TV ads,18-24,962,,,,Indonesia,
1698537600,October_2023_1,TV ads,18-24,756,,,,Thailand,
1698537600,October_2023_1,TV ads,18-24,209,,,,Vietnam,
1698537600,October_2023_1,TV ads,18-24,144,,,,Philippines,
1698537600,October_2023_1,TV ads,18-24,123,,,,Myanmar,
1698537600,October_2023_1,TV ads,18-24,908,,,,Cambodia,
1698537600,October_2023_1,TV ads,18-24,836,,,,Laos,
1698537600,October_2023_1,TV ads,25-34,675,,,,Singapore,
1698537600,October_2023_1,TV ads,25-34,277,,,,Malaysia,
1698537600,October_2023_1,TV ads,25-34,155,,,,Indonesia,
1698537600,October_2023_1,TV ads,25-34,944,,,,Thailand,
1698537600,October_2023_1,TV ads,25-34,146,,,,Vietnam,
1698537600,October_2023_1,TV ads,25-34,804,,,,Philippines,
1698537600,October_2023_1,TV ads,25-34,580,,,,Myanmar,
1698537600,October_2023_1,TV ads,25-34,713,,,,Cambodia,
1698537600,October_2023_1,TV ads,25-34,586,,,,Laos,
1698537600,October_2023_1,TV ads,35-44,671,,,,Singapore,
1698537600,October_2023_1,TV ads,35-44,728,,,,Malaysia,
1698537600,October_2023_1,TV ads,35-44,870,,,,Indonesia,
1698537600,October_2023_1,TV ads,35-44,522,,,,Thailand,
1698537600,October_2023_1,TV ads,35-44,780,,,,Vietnam,
1698537600,October_2023_1,TV ads,35-44,845,,,,Philippines,
1698537600,October_2023_1,TV ads,35-44,453,,,,Myanmar,
1698537600,October_2023_1,TV ads,35-44,206,,,,Cambodia,
1698537600,October_2023_1,TV ads,35-44,551,,,,Laos,
1698537600,October_2023_1,TV ads,45-54,444,,,,Singapore,
1698537600,October_2023_1,TV ads,45-54,660,,,,Malaysia,
1698537600,October_2023_1,TV ads,45-54,127,,,,Indonesia,
1698537600,October_2023_1,TV ads,45-54,554,,,,Thailand,
1698537600,October_2023_1,TV ads,45-54,865,,,,Vietnam,
1698537600,October_2023_1,TV ads,45-54,330,,,,Philippines,
1698537600,October_2023_1,TV ads,45-54,832,,,,Myanmar,
1698537600,October_2023_1,TV ads,45-54,281,,,,Cambodia,
1698537600,October_2023_1,TV ads,45-54,716,,,,Laos,
1698537600,October_2023_1,TV ads,55-64,147,,,,Singapore,
1698537600,October_2023_1,TV ads,55-64,591,,,,Malaysia,
1698537600,October_2023_1,TV ads,55-64,386,,,,Indonesia,
1698537600,October_2023_1,TV ads,55-64,599,,,,Thailand,
1698537600,October_2023_1,TV ads,55-64,352,,,,Vietnam,
1698537600,October_2023_1,TV ads,55-64,361,,,,Philippines,
1698537600,October_2023_1,TV ads,55-64,903,,,,Myanmar,
1698537600,October_2023_1,TV ads,55-64,275,,,,Cambodia,
1698537600,October_2023_1,TV ads,55-64,511,,,,Laos,
1698537600,October_2023_1,TV ads,65+,614,,,,Singapore,
1698537600,October_2023_1,TV ads,65+,223,,,,Malaysia,
1698537600,October_2023_1,TV ads,65+,850,,,,Indonesia,
1698537600,October_2023_1,TV ads,65+,949,,,,Thailand,
1698537600,October_2023_1,TV ads,65+,624,,,,Vietnam,
1698537600,October_2023_1,TV ads,65+,316,,,,Philippines,
1698537600,October_2023_1,TV ads,65+,995,,,,Myanmar,
1698537600,October_2023_1,TV ads,65+,795,,,,Cambodia,
1698537600,October_2023_1,TV ads,65+,868,,,,Laos,
1698537600,October_2023_1,Google banner ads,18-24,694,20451.50442477876,409.0300884955752,81.80601769911505,Singapore,921.2389380530974
1698537600,October_2023_1,Google banner ads,18-24,940,27700.88495575221,554.0176991150443,110.80353982300886,Malaysia,1247.7876106194692
1698537600,October_2023_1,Google banner ads,18-24,889,26197.964601769912,523.9592920353982,104.79185840707964,Indonesia,1180.0884955752213
1698537600,October_2023_1,Google banner ads,18-24,805,23722.566371681416,474.4513274336283,94.89026548672568,Thailand,1068.5840707964603
1698537600,October_2023_1,Google banner ads,18-24,183,5392.831858407079,107.8566371681416,21.57132743362832,Vietnam,242.92035398230087
1698537600,October_2023_1,Google banner ads,18-24,940,27700.88495575221,554.0176991150443,110.80353982300886,Philippines,1247.7876106194692
1698537600,October_2023_1,Google banner ads,18-24,265,7809.292035398231,156.18584070796462,31.237168141592925,Myanmar,351.76991150442484
1698537600,October_2023_1,Google banner ads,18-24,767,22602.743362831858,452.0548672566372,90.41097345132744,Cambodia,1018.141592920354
1698537600,October_2023_1,Google banner ads,18-24,800,23575.22123893805,471.5044247787611,94.30088495575222,Laos,1061.9469026548677
1698537600,October_2023_1,Google banner ads,25-34,447,13172.654867256637,263.45309734513273,52.69061946902655,Singapore,593.3628318584072
1698537600,October_2023_1,Google banner ads,25-34,827,24370.88495575221,487.4176991150442,97.48353982300884,Malaysia,1097.7876106194692
1698537600,October_2023_1,Google banner ads,25-34,926,27288.3185840708,545.766371681416,109.1532743362832,Indonesia,1229.2035398230091
1698537600,October_2023_1,Google banner ads,25-34,925,27258.849557522128,545.1769911504425,109.0353982300885,Thailand,1227.8761061946905
1698537600,October_2023_1,Google banner ads,25-34,792,23339.469026548675,466.7893805309735,93.35787610619472,Vietnam,1051.3274336283189
1698537600,October_2023_1,Google banner ads,25-34,516,15206.017699115044,304.12035398230086,60.82407079646018,Philippines,684.9557522123894
1698537600,October_2023_1,Google banner ads,25-34,457,13467.345132743363,269.3469026548673,53.86938053097346,Myanmar,606.637168141593
1698537600,October_2023_1,Google banner ads,25-34,641,18889.64601769912,377.7929203539824,75.55858407079647,Cambodia,850.8849557522125
1698537600,October_2023_1,Google banner ads,25-34,589,17357.256637168142,347.14513274336286,69.42902654867258,Laos,781.8584070796461
1698537600,October_2023_1,Google banner ads,35-44,327,9636.371681415929,192.72743362831855,38.54548672566372,Singapore,434.070796460177
1698537600,October_2023_1,Google banner ads,35-44,389,11463.45132743363,229.2690265486726,45.853805309734526,Malaysia,516.3716814159293
1698537600,October_2023_1,Google banner ads,35-44,382,11257.16814159292,225.1433628318584,45.02867256637168,Indonesia,507.07964601769913
1698537600,October_2023_1,Google banner ads,35-44,607,17887.699115044248,357.75398230088496,71.550796460177,Thailand,805.7522123893806
1698537600,October_2023_1,Google banner ads,35-44,674,19862.12389380531,397.2424778761062,79.44849557522124,Vietnam,894.6902654867258
1698537600,October_2023_1,Google banner ads,35-44,848,24989.734513274336,499.79469026548674,99.95893805309736,Philippines,1125.6637168141594
1698537600,October_2023_1,Google banner ads,35-44,817,24076.19469026549,481.5238938053098,96.30477876106195,Myanmar,1084.5132743362833
1698537600,October_2023_1,Google banner ads,35-44,586,17268.849557522124,345.3769911504425,69.07539823008851,Cambodia,777.8761061946902
1698537600,October_2023_1,Google banner ads,35-44,887,26139.02654867257,522.7805309734514,104.55610619469029,Laos,1177.4336283185842
1698537600,October_2023_1,Google banner ads,45-54,214,6306.37168141593,126.1274336283186,25.22548672566372,Singapore,284.070796460177
1698537600,October_2023_1,Google banner ads,45-54,506,14911.32743362832,298.2265486725664,59.64530973451328,Malaysia,671.6814159292037
1698537600,October_2023_1,Google banner ads,45-54,453,13349.469026548672,266.98938053097345,53.39787610619469,Indonesia,601.3274336283187
1698537600,October_2023_1,Google banner ads,45-54,412,12141.238938053097,242.82477876106196,48.56495575221239,Thailand,546.9026548672566
1698537600,October_2023_1,Google banner ads,45-54,855,25196.017699115044,503.92035398230087,100.78407079646018,Vietnam,1134.9557522123894
1698537600,October_2023_1,Google banner ads,45-54,351,10343.628318584071,206.87256637168144,41.37451327433629,Philippines,465.9292035398231
1698537600,October_2023_1,Google banner ads,45-54,664,19567.433628318584,391.3486725663717,78.26973451327434,Myanmar,881.4159292035399
1698537600,October_2023_1,Google banner ads,45-54,878,25873.805309734515,517.4761061946903,103.49522123893806,Cambodia,1165.486725663717
1698537600,October_2023_1,Google banner ads,45-54,805,23722.566371681416,474.4513274336283,94.89026548672568,Laos,1068.5840707964603
1698537600,October_2023_1,Google banner ads,55-64,359,10579.380530973453,211.58761061946905,42.31752212389381,Singapore,476.54867256637175
1698537600,October_2023_1,Google banner ads,55-64,919,27082.035398230088,541.6407079646018,108.32814159292036,Malaysia,1219.9115044247787
1698537600,October_2023_1,Google banner ads,55-64,123,3624.690265486726,72.49380530973451,14.498761061946905,Indonesia,163.27433628318585
1698537600,October_2023_1,Google banner ads,55-64,553,16296.371681415929,325.92743362831857,65.18548672566372,Thailand,734.070796460177
1698537600,October_2023_1,Google banner ads,55-64,887,26139.02654867257,522.7805309734514,104.55610619469029,Vietnam,1177.4336283185842
1698537600,October_2023_1,Google banner ads,55-64,739,21777.61061946903,435.5522123893806,87.11044247787612,Philippines,980.9734513274338
1698537600,October_2023_1,Google banner ads,55-64,796,23457.345132743365,469.1469026548673,93.82938053097348,Myanmar,1056.637168141593
1698537600,October_2023_1,Google banner ads,55-64,545,16060.61946902655,321.21238938053096,64.2424778761062,Cambodia,723.4513274336284
1698537600,October_2023_1,Google banner ads,55-64,450,13261.061946902655,265.2212389380531,53.04424778761062,Laos,597.3451327433629
1698537600,October_2023_1,Google banner ads,65+,136,4007.787610619469,80.15575221238939,16.031150442477877,Singapore,180.53097345132744
1698537600,October_2023_1,Google banner ads,65+,816,24046.72566371681,480.93451327433627,96.18690265486724,Malaysia,1083.1858407079646
1698537600,October_2023_1,Google banner ads,65+,978,28820.70796460177,576.4141592920354,115.28283185840708,Indonesia,1298.2300884955753
1698537600,October_2023_1,Google banner ads,65+,737,21718.67256637168,434.37345132743366,86.87469026548673,Thailand,978.3185840707964
1698537600,October_2023_1,Google banner ads,65+,390,11492.9203539823,229.858407079646,45.9716814159292,Vietnam,517.6991150442478
1698537600,October_2023_1,Google banner ads,65+,538,15854.33628318584,317.0867256637168,63.41734513274336,Philippines,714.1592920353983
1698537600,October_2023_1,Google banner ads,65+,395,11640.265486725662,232.8053097345133,46.561061946902655,Myanmar,524.3362831858408
1698537600,October_2023_1,Google banner ads,65+,306,9017.522123893805,180.3504424778761,36.07008849557522,Cambodia,406.1946902654868
1698537600,October_2023_1,Google banner ads,65+,584,17209.91150442478,344.1982300884956,68.83964601769912,Laos,775.2212389380531
1698537600,October_2023_1,Newspaper ads,18-24,186,,,,Singapore,
1698537600,October_2023_1,Newspaper ads,18-24,986,,,,Malaysia,
1698537600,October_2023_1,Newspaper ads,18-24,304,,,,Indonesia,
1698537600,October_2023_1,Newspaper ads,18-24,238,,,,Thailand,
1698537600,October_2023_1,Newspaper ads,18-24,889,,,,Vietnam,
1698537600,October_2023_1,Newspaper ads,18-24,317,,,,Philippines,
1698537600,October_2023_1,Newspaper ads,18-24,772,,,,Myanmar,
1698537600,October_2023_1,Newspaper ads,18-24,944,,,,Cambodia,
1698537600,October_2023_1,Newspaper ads,18-24,458,,,,Laos,
1698537600,October_2023_1,Newspaper ads,25-34,745,,,,Singapore,
1698537600,October_2023_1,Newspaper ads,25-34,876,,,,Malaysia,
1698537600,October_2023_1,Newspaper ads,25-34,680,,,,Indonesia,
1698537600,October_2023_1,Newspaper ads,25-34,505,,,,Thailand,
1698537600,October_2023_1,Newspaper ads,25-34,975,,,,Vietnam,
1698537600,October_2023_1,Newspaper ads,25-34,506,,,,Philippines,
1698537600,October_2023_1,Newspaper ads,25-34,148,,,,Myanmar,
1698537600,October_2023_1,Newspaper ads,25-34,191,,,,Cambodia,
1698537600,October_2023_1,Newspaper ads,25-34,807,,,,Laos,
1698537600,October_2023_1,Newspaper ads,35-44,133,,,,Singapore,
1698537600,October_2023_1,Newspaper ads,35-44,744,,,,Malaysia,
1698537600,October_2023_1,Newspaper ads,35-44,693,,,,Indonesia,
1698537600,October_2023_1,Newspaper ads,35-44,442,,,,Thailand,
1698537600,October_2023_1,Newspaper ads,35-44,247,,,,Vietnam,
1698537600,October_2023_1,Newspaper ads,35-44,652,,,,Philippines,
