date,campaign_id,channel,age_group,ad_spend,views,leads,new_accounts,country,revenue
1641081600,January_2022_1,Sponsored search ads,55-64,540,17125.714285714283,342.5142857142857,68.50285714285714,Malaysia,771.4285714285713
1641081600,January_2022_1,Sponsored search ads,55-64,287,9101.999999999998,182.04,36.408,Indonesia,410.0
1641081600,January_2022_1,Sponsored search ads,55-64,807,25593.42857142857,511.8685714285714,102.37371428571429,Thailand,1152.857142857143
1641081600,January_2022_1,Sponsored search ads,55-64,507,16079.142857142857,321.5828571428571,64.31657142857142,Vietnam,724.2857142857142
1641081600,January_2022_1,Sponsored search ads,55-64,123,3900.857142857142,78.01714285714284,15.60342857142857,Philippines,175.71428571428572
1641081600,January_2022_1,Sponsored search ads,55-64,504,15983.999999999998,319.67999999999995,63.93599999999999,Myanmar,720.0
1641081600,January_2022_1,Sponsored search ads,55-64,912,28923.42857142857,578.4685714285714,115.6937142857143,Cambodia,1302.857142857143
1641081600,January_2022_1,Sponsored search ads,55-64,147,4662.0,93.24,18.648,Laos,210.0
1641081600,January_2022_1,Sponsored search ads,65+,313,9926.571428571428,198.53142857142856,39.70628571428571,Singapore,447.1428571428571
1641081600,January_2022_1,Sponsored search ads,65+,236,7484.5714285714275,149.69142857142856,29.938285714285712,Malaysia,337.1428571428571
1641081600,January_2022_1,Sponsored search ads,65+,466,14778.85714285714,295.57714285714286,59.11542857142857,Indonesia,665.7142857142857
1641081600,January_2022_1,Sponsored search ads,65+,760,24102.857142857138,482.0571428571428,96.41142857142856,Thailand,1085.7142857142856
1641081600,January_2022_1,Sponsored search ads,65+,722,22897.714285714283,457.9542857142857,91.59085714285716,Vietnam,1031.428571428571
1641081600,January_2022_1,Sponsored search ads,65+,338,10719.428571428569,214.38857142857137,42.87771428571428,Philippines,482.8571428571428
1641081600,January_2022_1,Sponsored search ads,65+,668,21185.14285714285,423.7028571428571,84.74057142857143,Myanmar,954.2857142857142
1641081600,January_2022_1,Sponsored search ads,65+,630,19980.0,399.6,79.92000000000002,Cambodia,900.0
1641081600,January_2022_1,Sponsored search ads,65+,444,14081.142857142857,281.6228571428572,56.32457142857143,Laos,634.2857142857142
1641081600,January_2022_1,TikTok ads,18-24,783,22672.95652173913,453.45913043478265,90.69182608695654,Singapore,1021.304347826087
1641081600,January_2022_1,TikTok ads,18-24,742,21485.739130434784,429.7147826086957,85.94295652173915,Malaysia,967.8260869565216
1641081600,January_2022_1,TikTok ads,18-24,920,26640.0,532.8,106.56,Indonesia,1200.0000000000002
1641081600,January_2022_1,TikTok ads,18-24,343,9932.08695652174,198.6417391304348,39.72834782608697,Thailand,447.3913043478261
1641081600,January_2022_1,TikTok ads,18-24,154,4459.304347826087,89.18608695652175,17.83721739130435,Vietnam,200.8695652173913
1641081600,January_2022_1,TikTok ads,18-24,363,10511.217391304348,210.22434782608696,42.0448695652174,Philippines,473.4782608695653
1641081600,January_2022_1,TikTok ads,18-24,915,26495.217391304348,529.904347826087,105.9808695652174,Myanmar,1193.4782608695652
1641081600,January_2022_1,TikTok ads,18-24,807,23367.91304347826,467.3582608695652,93.47165217391304,Cambodia,1052.608695652174
1641081600,January_2022_1,TikTok ads,18-24,553,16012.956521739132,320.25913043478266,64.05182608695654,Laos,721.304347826087
1641081600,January_2022_1,TikTok ads,25-34,370,10713.91304347826,214.2782608695652,42.85565217391304,Singapore,482.60869565217394
1641081600,January_2022_1,TikTok ads,25-34,751,21746.34782608696,434.9269565217392,86.98539130434784,Malaysia,979.5652173913044
1641081600,January_2022_1,TikTok ads,25-34,393,11379.91304347826,227.5982608695652,45.519652173913045,Indonesia,512.608695652174
1641081600,January_2022_1,TikTok ads,25-34,713,20646.0,412.92,82.584,Thailand,930.0
1641081600,January_2022_1,TikTok ads,25-34,752,21775.304347826084,435.5060869565217,87.10121739130435,Vietnam,980.8695652173913
1641081600,January_2022_1,TikTok ads,25-34,559,16186.695652173914,323.7339130434783,64.74678260869567,Philippines,729.1304347826087
1641081600,January_2022_1,TikTok ads,25-34,315,9121.304347826086,182.4260869565217,36.485217391304346,Myanmar,410.8695652173913
1641081600,January_2022_1,TikTok ads,25-34,971,28116.78260869565,562.3356521739131,112.46713043478265,Cambodia,1266.521739130435
1641081600,January_2022_1,TikTok ads,25-34,736,21312.0,426.24,85.248,Laos,960.0
1641081600,January_2022_1,TikTok ads,35-44,359,10395.391304347826,207.90782608695653,41.58156521739131,Singapore,468.2608695652175
1641081600,January_2022_1,TikTok ads,35-44,626,18126.78260869565,362.535652173913,72.50713043478261,Malaysia,816.521739130435
1641081600,January_2022_1,TikTok ads,35-44,492,14246.608695652172,284.93217391304347,56.9864347826087,Indonesia,641.7391304347826
1641081600,January_2022_1,TikTok ads,35-44,481,13928.08695652174,278.56173913043483,55.71234782608697,Thailand,627.3913043478261
1641081600,January_2022_1,TikTok ads,35-44,226,6544.173913043479,130.8834782608696,26.17669565217392,Vietnam,294.78260869565224
1641081600,January_2022_1,TikTok ads,35-44,157,4546.173913043478,90.92347826086956,18.18469565217391,Philippines,204.7826086956522
1641081600,January_2022_1,TikTok ads,35-44,659,19082.34782608696,381.6469565217391,76.32939130434782,Myanmar,859.5652173913045
1641081600,January_2022_1,TikTok ads,35-44,424,12277.565217391304,245.5513043478261,49.11026086956522,Cambodia,553.0434782608696
1641081600,January_2022_1,TikTok ads,35-44,703,20356.434782608696,407.1286956521739,81.42573913043479,Laos,916.9565217391304
1641081600,January_2022_1,TikTok ads,45-54,583,16881.652173913044,337.6330434782609,67.52660869565219,Singapore,760.4347826086957
1641081600,January_2022_1,TikTok ads,45-54,774,22412.34782608696,448.2469565217392,89.64939130434783,Malaysia,1009.5652173913044
1641081600,January_2022_1,TikTok ads,45-54,576,16678.956521739132,333.57913043478266,66.71582608695654,Indonesia,751.304347826087
1641081600,January_2022_1,TikTok ads,45-54,903,26147.73913043478,522.9547826086956,104.59095652173912,Thailand,1177.8260869565215
1641081600,January_2022_1,TikTok ads,45-54,292,8455.304347826088,169.10608695652175,33.82121739130435,Vietnam,380.86956521739137
1641081600,January_2022_1,TikTok ads,45-54,438,12682.95652173913,253.6591304347826,50.73182608695653,Philippines,571.304347826087
1641081600,January_2022_1,TikTok ads,45-54,137,3967.0434782608695,79.34086956521739,15.868173913043478,Myanmar,178.69565217391306
1641081600,January_2022_1,TikTok ads,45-54,373,10800.782608695652,216.01565217391305,43.203130434782615,Cambodia,486.52173913043487
1641081600,January_2022_1,TikTok ads,45-54,358,10366.434782608696,207.32869565217396,41.46573913043479,Laos,466.9565217391305
1641081600,January_2022_1,TikTok ads,55-64,823,23831.217391304348,476.624347826087,95.3248695652174,Singapore,1073.4782608695652
1641081600,January_2022_1,TikTok ads,55-64,835,24178.69565217392,483.5739130434784,96.71478260869569,Malaysia,1089.130434782609
1641081600,January_2022_1,TikTok ads,55-64,807,23367.91304347826,467.3582608695652,93.47165217391304,Indonesia,1052.608695652174
1641081600,January_2022_1,TikTok ads,55-64,830,24033.91304347826,480.6782608695653,96.13565217391306,Thailand,1082.608695652174
1641081600,January_2022_1,TikTok ads,55-64,558,16157.739130434782,323.15478260869565,64.63095652173914,Vietnam,727.8260869565217
1641081600,January_2022_1,TikTok ads,55-64,793,22962.521739130432,459.25043478260864,91.85008695652174,Philippines,1034.3478260869565
1641081600,January_2022_1,TikTok ads,55-64,459,13291.04347826087,265.8208695652174,53.16417391304348,Myanmar,598.6956521739131
1641081600,January_2022_1,TikTok ads,55-64,771,22325.478260869568,446.50956521739135,89.30191304347828,Cambodia,1005.6521739130436
1641081600,January_2022_1,TikTok ads,55-64,713,20646.0,412.92,82.584,Laos,930.0
1641081600,January_2022_1,TikTok ads,65+,662,19169.217391304348,383.384347826087,76.6768695652174,Singapore,863.4782608695652
1641081600,January_2022_1,TikTok ads,65+,212,6138.782608695652,122.77565217391304,24.55513043478261,Malaysia,276.5217391304348
1641081600,January_2022_1,TikTok ads,65+,930,26929.565217391304,538.591304347826,107.7182608695652,Indonesia,1213.0434782608695
1641081600,January_2022_1,TikTok ads,65+,918,26582.08695652174,531.6417391304348,106.32834782608695,Thailand,1197.3913043478262
1641081600,January_2022_1,TikTok ads,65+,640,18532.17391304348,370.6434782608696,74.12869565217392,Vietnam,834.7826086956522
1641081600,January_2022_1,TikTok ads,65+,163,4719.913043478261,94.39826086956522,18.879652173913044,Philippines,212.60869565217396
1641081600,January_2022_1,TikTok ads,65+,724,20964.521739130432,419.2904347826087,83.85808695652173,Myanmar,944.3478260869564
1641081600,January_2022_1,TikTok ads,65+,572,16563.130434782608,331.26260869565215,66.25252173913043,Cambodia,746.0869565217392
1641081600,January_2022_1,TikTok ads,65+,861,24931.565217391304,498.6313043478261,99.72626086956522,Laos,1123.0434782608695
1641081600,January_2022_1,Instagram Ads,18-24,901,26089.82608695652,521.7965217391304,104.35930434782608,Singapore,1175.217391304348
1641081600,January_2022_1,Instagram Ads,18-24,851,24642.0,492.84,98.568,Malaysia,1110.0000000000002
1641081600,January_2022_1,Instagram Ads,18-24,225,6515.217391304348,130.30434782608697,26.060869565217395,Indonesia,293.47826086956525
1641081600,January_2022_1,Instagram Ads,18-24,973,28174.69565217392,563.4939130434783,112.69878260869568,Thailand,1269.130434782609
1641081600,January_2022_1,Instagram Ads,18-24,362,10482.260869565216,209.64521739130436,41.92904347826087,Vietnam,472.1739130434783
1641081600,January_2022_1,Instagram Ads,18-24,492,14246.608695652172,284.93217391304347,56.9864347826087,Philippines,641.7391304347826
1641081600,January_2022_1,Instagram Ads,18-24,176,5096.347826086957,101.92695652173914,20.38539130434783,Myanmar,229.5652173913044
1641081600,January_2022_1,Instagram Ads,18-24,408,11814.260869565216,236.28521739130431,47.25704347826087,Cambodia,532.1739130434783
1641081600,January_2022_1,Instagram Ads,18-24,653,18908.60869565217,378.1721739130434,75.6344347826087,Laos,851.7391304347826
1641081600,January_2022_1,Instagram Ads,25-34,672,19458.78260869565,389.175652173913,77.83513043478261,Singapore,876.521739130435
1641081600,January_2022_1,Instagram Ads,25-34,461,13348.95652173913,266.97913043478263,53.39582608695653,Malaysia,601.304347826087
1641081600,January_2022_1,Instagram Ads,25-34,587,16997.478260869564,339.9495652173913,67.98991304347827,Indonesia,765.6521739130435
1641081600,January_2022_1,Instagram Ads,25-34,310,8976.521739130434,179.5304347826087,35.90608695652174,Thailand,404.34782608695656
1641081600,January_2022_1,Instagram Ads,25-34,926,26813.73913043478,536.2747826086957,107.25495652173912,Vietnam,1207.8260869565215
1641081600,January_2022_1,Instagram Ads,25-34,338,9787.304347826086,195.7460869565217,39.14921739130435,Philippines,440.8695652173913
1641081600,January_2022_1,Instagram Ads,25-34,440,12740.86956521739,254.8173913043478,50.963478260869564,Myanmar,573.9130434782609
1641081600,January_2022_1,Instagram Ads,25-34,165,4777.826086956521,95.55652173913042,19.111304347826085,Cambodia,215.2173913043478
1641081600,January_2022_1,Instagram Ads,25-34,272,7876.173913043479,157.52347826086958,31.50469565217392,Laos,354.78260869565224
1641081600,January_2022_1,Instagram Ads,35-44,630,18242.60869565217,364.8521739130434,72.97043478260869,Singapore,821.7391304347826
1641081600,January_2022_1,Instagram Ads,35-44,569,16476.260869565216,329.52521739130435,65.90504347826088,Malaysia,742.1739130434783
1641081600,January_2022_1,Instagram Ads,35-44,979,28348.434782608696,566.9686956521739,113.39373913043478,Indonesia,1276.9565217391305
1641081600,January_2022_1,Instagram Ads,35-44,129,3735.391304347826,74.70782608695652,14.941565217391304,Thailand,168.2608695652174
1641081600,January_2022_1,Instagram Ads,35-44,524,15173.217391304348,303.46434782608696,60.69286956521739,Vietnam,683.4782608695652
1641081600,January_2022_1,Instagram Ads,35-44,795,23020.434782608696,460.408695652174,92.0817391304348,Philippines,1036.9565217391305
1641081600,January_2022_1,Instagram Ads,35-44,163,4719.913043478261,94.39826086956522,18.879652173913044,Myanmar,212.60869565217396
1641081600,January_2022_1,Instagram Ads,35-44,947,27421.82608695652,548.4365217391304,109.68730434782609,Cambodia,1235.217391304348
1641081600,January_2022_1,Instagram Ads,35-44,978,28319.478260869564,566.3895652173914,113.27791304347828,Laos,1275.6521739130435
1641081600,January_2022_1,Instagram Ads,45-54,378,10945.565217391304,218.91130434782607,43.78226086956522,Singapore,493.0434782608696
1641081600,January_2022_1,Instagram Ads,45-54,874,25308.0,506.16,101.232,Malaysia,1140.0000000000002
1641081600,January_2022_1,Instagram Ads,45-54,804,23281.043478260868,465.6208695652174,93.12417391304348,Indonesia,1048.695652173913
1641081600,January_2022_1,Instagram Ads,45-54,565,16360.434782608696,327.2086956521739,65.44173913043478,Thailand,736.9565217391305
1641081600,January_2022_1,Instagram Ads,45-54,456,13204.173913043478,264.0834782608696,52.81669565217392,Vietnam,594.7826086956522
1641081600,January_2022_1,Instagram Ads,45-54,614,17779.304347826084,355.5860869565217,71.11721739130434,Philippines,800.8695652173913
1641081600,January_2022_1,Instagram Ads,45-54,412,11930.08695652174,238.6017391304348,47.72034782608696,Myanmar,537.3913043478261
1641081600,January_2022_1,Instagram Ads,45-54,779,22557.130434782608,451.14260869565214,90.22852173913044,Cambodia,1016.0869565217392
1641081600,January_2022_1,Instagram Ads,45-54,859,24873.652173913044,497.4730434782609,99.49460869565218,Laos,1120.4347826086955
1641081600,January_2022_1,Instagram Ads,55-64,519,15028.434782608696,300.5686956521739,60.11373913043479,Singapore,676.9565217391305
1641081600,January_2022_1,Instagram Ads,55-64,149,4314.521739130434,86.29043478260868,17.258086956521737,Malaysia,194.3478260869565
1641081600,January_2022_1,Instagram Ads,55-64,506,14652.0,293.04,58.608,Indonesia,660.0000000000001
1641081600,January_2022_1,Instagram Ads,55-64,638,18474.26086956522,369.4852173913044,73.89704347826088,Thailand,832.1739130434784
1641081600,January_2022_1,Instagram Ads,55-64,228,6602.086956521739,132.0417391304348,26.40834782608696,Vietnam,297.3913043478261
1641081600,January_2022_1,Instagram Ads,55-64,121,3503.7391304347825,70.07478260869566,14.014956521739132,Philippines,157.82608695652175
1641081600,January_2022_1,Instagram Ads,55-64,746,21601.565217391304,432.0313043478261,86.40626086956523,Myanmar,973.0434782608696
1641081600,January_2022_1,Instagram Ads,55-64,352,10192.695652173914,203.8539130434783,40.77078260869566,Cambodia,459.1304347826088
1641081600,January_2022_1,Instagram Ads,55-64,536,15520.695652173914,310.41391304347826,62.08278260869565,Laos,699.1304347826087
1641081600,January_2022_1,Instagram Ads,65+,115,3330.0,66.6,13.32,Singapore,150.00000000000003
1641081600,January_2022_1,Instagram Ads,65+,744,21543.652173913044,430.8730434782609,86.17460869565218,Malaysia,970.4347826086956
1641081600,January_2022_1,Instagram Ads,65+,783,22672.95652173913,453.45913043478265,90.69182608695654,Indonesia,1021.304347826087
1641081600,January_2022_1,Instagram Ads,65+,793,22962.521739130432,459.25043478260864,91.85008695652174,Thailand,1034.3478260869565
1641081600,January_2022_1,Instagram Ads,65+,142,4111.826086956522,82.23652173913044,16.447304347826087,Vietnam,185.21739130434784
1641081600,January_2022_1,Instagram Ads,65+,977,28290.521739130432,565.8104347826087,113.16208695652176,Philippines,1274.3478260869565
1641081600,January_2022_1,Instagram Ads,65+,419,12132.782608695652,242.65565217391304,48.53113043478261,Myanmar,546.5217391304349
1641081600,January_2022_1,Instagram Ads,65+,795,23020.434782608696,460.408695652174,92.0817391304348,Cambodia,1036.9565217391305
1641081600,January_2022_1,Instagram Ads,65+,474,13725.391304347826,274.5078260869565,54.90156521739131,Laos,618.2608695652175
1641081600,January_2022_1,Email,18-24,655,,,,Singapore,
1641081600,January_2022_1,Email,18-24,899,,,,Malaysia,
1641081600,January_2022_1,Email,18-24,210,,,,Indonesia,
1641081600,January_2022_1,Email,18-24,178,,,,Thailand,
1641081600,January_2022_1,Email,18-24,696,,,,Vietnam,
1641081600,January_2022_1,Email,18-24,214,,,,Philippines,
1641081600,January_2022_1,Email,18-24,579,,,,Myanmar,
1641081600,January_2022_1,Email,18-24,128,,,,Cambodia,
1641081600,January_2022_1,Email,18-24,834,,,,Laos,
1641081600,January_2022_1,Email,25-34,474,,,,Singapore,
1641081600,January_2022_1,Email,25-34,172,,,,Malaysia,
1641081600,January_2022_1,Email,25-34,741,,,,Indonesia,
1641081600,January_2022_1,Email,25-34,556,,,,Thailand,
1641081600,January_2022_1,Email,25-34,681,,,,Vietnam,
1641081600,January_2022_1,Email,25-34,646,,,,Philippines,
1641081600,January_2022_1,Email,25-34,148,,,,Myanmar,
1641081600,January_2022_1,Email,25-34,971,,,,Cambodia,
1641081600,January_2022_1,Email,25-34,952,,,,Laos,
