date,campaign_id,channel,age_group,ad_spend,views,leads,new_accounts,country,revenue
1669507200,November_2022_1,Google banner ads,25-34,942,35048.71508379888,700.9743016759776,140.19486033519553,Philippines,1578.7709497206704
1669507200,November_2022_1,Google banner ads,25-34,146,5432.17877094972,108.6435754189944,21.72871508379888,Myanmar,244.6927374301676
1669507200,November_2022_1,Google banner ads,25-34,524,19496.31284916201,389.92625698324025,77.98525139664805,Cambodia,878.2122905027934
1669507200,November_2022_1,Google banner ads,25-34,467,17375.530726256984,347.5106145251397,69.50212290502795,Laos,782.68156424581
1669507200,November_2022_1,Google banner ads,35-44,857,31886.145251396643,637.7229050279328,127.54458100558656,Singapore,1436.3128491620112
1669507200,November_2022_1,Google banner ads,35-44,681,25337.76536312849,506.7553072625698,101.35106145251396,Malaysia,1141.340782122905
1669507200,November_2022_1,Google banner ads,35-44,688,25598.21229050279,511.9642458100558,102.39284916201116,Indonesia,1153.072625698324
1669507200,November_2022_1,Google banner ads,35-44,811,30174.636871508377,603.4927374301676,120.69854748603352,Thailand,1359.2178770949722
1669507200,November_2022_1,Google banner ads,35-44,700,26044.692737430163,520.8938547486033,104.17877094972069,Vietnam,1173.184357541899
1669507200,November_2022_1,Google banner ads,35-44,529,19682.346368715083,393.6469273743017,78.72938547486035,Philippines,886.5921787709498
1669507200,November_2022_1,Google banner ads,35-44,833,30993.184357541897,619.8636871508379,123.97273743016758,Myanmar,1396.0893854748604
1669507200,November_2022_1,Google banner ads,35-44,648,24109.944134078207,482.19888268156416,96.43977653631283,Cambodia,1086.0335195530724
1669507200,November_2022_1,Google banner ads,35-44,741,27570.16759776536,551.4033519553072,110.28067039106143,Laos,1241.8994413407822
1669507200,November_2022_1,Google banner ads,45-54,710,26416.75977653631,528.3351955307262,105.66703910614524,Singapore,1189.9441340782123
1669507200,November_2022_1,Google banner ads,45-54,551,20500.893854748603,410.0178770949721,82.00357541899442,Malaysia,923.463687150838
1669507200,November_2022_1,Google banner ads,45-54,111,4129.944134078211,82.59888268156423,16.519776536312847,Indonesia,186.0335195530726
1669507200,November_2022_1,Google banner ads,45-54,438,16296.53631284916,325.93072625698323,65.18614525139665,Thailand,734.0782122905027
1669507200,November_2022_1,Google banner ads,45-54,451,16780.223463687147,335.6044692737429,67.12089385474859,Vietnam,755.8659217877095
1669507200,November_2022_1,Google banner ads,45-54,603,22435.64245810056,448.7128491620112,89.74256983240224,Philippines,1010.6145251396648
1669507200,November_2022_1,Google banner ads,45-54,425,15812.84916201117,316.2569832402234,63.25139664804468,Myanmar,712.290502793296
1669507200,November_2022_1,Google banner ads,45-54,581,21617.09497206704,432.3418994413408,86.46837988826816,Cambodia,973.7430167597764
1669507200,November_2022_1,Google banner ads,45-54,377,14026.927374301677,280.5385474860335,56.10770949720671,Laos,631.8435754189944
1669507200,November_2022_1,Google banner ads,55-64,118,4390.391061452514,87.80782122905028,17.561564245810057,Singapore,197.76536312849163
1669507200,November_2022_1,Google banner ads,55-64,148,5506.5921787709485,110.13184357541896,22.026368715083795,Malaysia,248.04469273743013
1669507200,November_2022_1,Google banner ads,55-64,985,36648.6033519553,732.972067039106,146.5944134078212,Indonesia,1650.8379888268155
1669507200,November_2022_1,Google banner ads,55-64,769,28611.955307262568,572.2391061452514,114.44782122905028,Thailand,1288.826815642458
1669507200,November_2022_1,Google banner ads,55-64,500,18603.351955307266,372.0670391061453,74.41340782122906,Vietnam,837.9888268156425
1669507200,November_2022_1,Google banner ads,55-64,373,13878.100558659216,277.5620111731843,55.51240223463687,Philippines,625.1396648044692
1669507200,November_2022_1,Google banner ads,55-64,964,35867.262569832405,717.3452513966481,143.46905027932962,Myanmar,1615.6424581005588
1669507200,November_2022_1,Google banner ads,55-64,597,22212.40223463687,444.2480446927374,88.84960893854748,Cambodia,1000.558659217877
1669507200,November_2022_1,Google banner ads,55-64,936,34825.4748603352,696.5094972067039,139.3018994413408,Laos,1568.715083798883
1669507200,November_2022_1,Google banner ads,65+,726,27012.067039106143,540.2413407821228,108.04826815642456,Singapore,1216.759776536313
1669507200,November_2022_1,Google banner ads,65+,250,9301.675977653633,186.03351955307264,37.20670391061453,Malaysia,418.9944134078213
1669507200,November_2022_1,Google banner ads,65+,843,31365.25139664804,627.3050279329608,125.46100558659217,Indonesia,1412.8491620111731
1669507200,November_2022_1,Google banner ads,65+,459,17077.877094972064,341.5575418994413,68.31150837988825,Thailand,769.2737430167597
1669507200,November_2022_1,Google banner ads,65+,361,13431.620111731843,268.63240223463686,53.726480446927376,Vietnam,605.0279329608938
1669507200,November_2022_1,Google banner ads,65+,387,14398.99441340782,287.97988826815646,57.595977653631294,Philippines,648.6033519553073
1669507200,November_2022_1,Google banner ads,65+,181,6734.413407821228,134.68826815642456,26.937653631284917,Myanmar,303.35195530726253
1669507200,November_2022_1,Google banner ads,65+,189,7032.067039106144,140.64134078212288,28.12826815642458,Cambodia,316.7597765363128
1669507200,November_2022_1,Google banner ads,65+,508,18901.00558659217,378.0201117318435,75.6040223463687,Laos,851.3966480446927
1669507200,November_2022_1,Newspaper ads,18-24,864,,,,Singapore,
1669507200,November_2022_1,Newspaper ads,18-24,154,,,,Malaysia,
1669507200,November_2022_1,Newspaper ads,18-24,192,,,,Indonesia,
1669507200,November_2022_1,Newspaper ads,18-24,790,,,,Thailand,
1669507200,November_2022_1,Newspaper ads,18-24,522,,,,Vietnam,
1669507200,November_2022_1,Newspaper ads,18-24,856,,,,Philippines,
1669507200,November_2022_1,Newspaper ads,18-24,564,,,,Myanmar,
1669507200,November_2022_1,Newspaper ads,18-24,267,,,,Cambodia,
1669507200,November_2022_1,Newspaper ads,18-24,523,,,,Laos,
1669507200,November_2022_1,Newspaper ads,25-34,591,,,,Singapore,
1669507200,November_2022_1,Newspaper ads,25-34,879,,,,Malaysia,
1669507200,November_2022_1,Newspaper ads,25-34,256,,,,Indonesia,
1669507200,November_2022_1,Newspaper ads,25-34,101,,,,Thailand,
1669507200,November_2022_1,Newspaper ads,25-34,865,,,,Vietnam,
1669507200,November_2022_1,Newspaper ads,25-34,482,,,,Philippines,
1669507200,November_2022_1,Newspaper ads,25-34,257,,,,Myanmar,
1669507200,November_2022_1,Newspaper ads,25-34,783,,,,Cambodia,
1669507200,November_2022_1,Newspaper ads,25-34,934,,,,Laos,
1669507200,November_2022_1,Newspaper ads,35-44,662,,,,Singapore,
1669507200,November_2022_1,Newspaper ads,35-44,561,,,,Malaysia,
1669507200,November_2022_1,Newspaper ads,35-44,955,,,,Indonesia,
1669507200,November_2022_1,Newspaper ads,35-44,858,,,,Thailand,
1669507200,November_2022_1,Newspaper ads,35-44,285,,,,Vietnam,
1669507200,November_2022_1,Newspaper ads,35-44,170,,,,Philippines,
1669507200,November_2022_1,Newspaper ads,35-44,766,,,,Myanmar,
1669507200,November_2022_1,Newspaper ads,35-44,206,,,,Cambodia,
1669507200,November_2022_1,Newspaper ads,35-44,319,,,,Laos,
1669507200,November_2022_1,Newspaper ads,45-54,998,,,,Singapore,
1669507200,November_2022_1,Newspaper ads,45-54,172,,,,Malaysia,
1669507200,November_2022_1,Newspaper ads,45-54,251,,,,Indonesia,
1669507200,November_2022_1,Newspaper ads,45-54,855,,,,Thailand,
1669507200,November_2022_1,Newspaper ads,45-54,256,,,,Vietnam,
1669507200,November_2022_1,Newspaper ads,45-54,216,,,,Philippines,
1669507200,November_2022_1,Newspaper ads,45-54,188,,,,Myanmar,
1669507200,November_2022_1,Newspaper ads,45-54,118,,,,Cambodia,
1669507200,November_2022_1,Newspaper ads,45-54,523,,,,Laos,
1669507200,November_2022_1,Newspaper ads,55-64,915,,,,Singapore,
1669507200,November_2022_1,Newspaper ads,55-64,334,,,,Malaysia,
1669507200,November_2022_1,Newspaper ads,55-64,763,,,,Indonesia,
1669507200,November_2022_1,Newspaper ads,55-64,516,,,,Thailand,
1669507200,November_2022_1,Newspaper ads,55-64,836,,,,Vietnam,
1669507200,November_2022_1,Newspaper ads,55-64,972,,,,Philippines,
1669507200,November_2022_1,Newspaper ads,55-64,985,,,,Myanmar,
1669507200,November_2022_1,Newspaper ads,55-64,328,,,,Cambodia,
1669507200,November_2022_1,Newspaper ads,55-64,712,,,,Laos,
1669507200,November_2022_1,Newspaper ads,65+,270,,,,Singapore,
1669507200,November_2022_1,Newspaper ads,65+,763,,,,Malaysia,
1669507200,November_2022_1,Newspaper ads,65+,849,,,,Indonesia,
1669507200,November_2022_1,Newspaper ads,65+,662,,,,Thailand,
1669507200,November_2022_1,Newspaper ads,65+,497,,,,Vietnam,
1669507200,November_2022_1,Newspaper ads,65+,792,,,,Philippines,
1669507200,November_2022_1,Newspaper ads,65+,178,,,,Myanmar,
1669507200,November_2022_1,Newspaper ads,65+,737,,,,Cambodia,
1669507200,November_2022_1,Newspaper ads,65+,324,,,,Laos,
1669507200,November_2022_1,Facebook ads,18-24,812,41599.38461538462,831.9876923076923,166.3975384615385,Singapore,1873.8461538461536
1669507200,November_2022_1,Facebook ads,18-24,495,25359.23076923077,507.1846153846153,101.43692307692308,Malaysia,1142.3076923076924
1669507200,November_2022_1,Facebook ads,18-24,101,5174.307692307692,103.48615384615384,20.69723076923077,Indonesia,233.0769230769231
1669507200,November_2022_1,Facebook ads,18-24,130,6659.999999999999,133.2,26.64,Thailand,300.0
1669507200,November_2022_1,Facebook ads,18-24,903,46261.38461538461,925.2276923076922,185.04553846153848,Vietnam,2083.846153846154
1669507200,November_2022_1,Facebook ads,18-24,395,20236.153846153844,404.72307692307686,80.94461538461537,Philippines,911.5384615384614
1669507200,November_2022_1,Facebook ads,18-24,874,44775.6923076923,895.513846153846,179.1027692307692,Myanmar,2016.923076923077
1669507200,November_2022_1,Facebook ads,18-24,541,27715.84615384615,554.316923076923,110.8633846153846,Cambodia,1248.4615384615383
1669507200,November_2022_1,Facebook ads,18-24,974,49898.76923076922,997.9753846153844,199.5950769230769,Laos,2247.692307692308
1669507200,November_2022_1,Facebook ads,25-34,100,5123.076923076923,102.46153846153844,20.49230769230769,Singapore,230.7692307692308
1669507200,November_2022_1,Facebook ads,25-34,310,15881.53846153846,317.6307692307692,63.526153846153846,Malaysia,715.3846153846154
1669507200,November_2022_1,Facebook ads,25-34,400,20492.30769230769,409.8461538461538,81.96923076923076,Indonesia,923.0769230769232
1669507200,November_2022_1,Facebook ads,25-34,642,32890.153846153844,657.8030769230769,131.56061538461535,Thailand,1481.5384615384614
1669507200,November_2022_1,Facebook ads,25-34,687,35195.53846153846,703.9107692307692,140.78215384615385,Vietnam,1585.3846153846152
1669507200,November_2022_1,Facebook ads,25-34,386,19775.07692307692,395.5015384615385,79.1003076923077,Philippines,890.7692307692307
1669507200,November_2022_1,Facebook ads,25-34,950,48669.23076923076,973.3846153846152,194.67692307692303,Myanmar,2192.3076923076924
1669507200,November_2022_1,Facebook ads,25-34,233,11936.769230769229,238.7353846153846,47.74707692307692,Cambodia,537.6923076923076
1669507200,November_2022_1,Facebook ads,25-34,278,14242.153846153844,284.84307692307686,56.968615384615376,Laos,641.5384615384615
1669507200,November_2022_1,Facebook ads,35-44,701,35912.76923076923,718.2553846153845,143.65107692307691,Singapore,1617.6923076923076
1669507200,November_2022_1,Facebook ads,35-44,420,21516.92307692307,430.33846153846144,86.0676923076923,Malaysia,969.230769230769
1669507200,November_2022_1,Facebook ads,35-44,448,22951.38461538461,459.0276923076922,91.80553846153845,Indonesia,1033.8461538461538
1669507200,November_2022_1,Facebook ads,35-44,153,7838.3076923076915,156.76615384615383,31.35323076923077,Thailand,353.0769230769231
1669507200,November_2022_1,Facebook ads,35-44,791,40523.53846153846,810.4707692307693,162.09415384615386,Vietnam,1825.3846153846152
1669507200,November_2022_1,Facebook ads,35-44,402,20594.76923076923,411.8953846153846,82.37907692307692,Philippines,927.6923076923076
1669507200,November_2022_1,Facebook ads,35-44,870,44570.76923076922,891.4153846153844,178.2830769230769,Myanmar,2007.692307692308
1669507200,November_2022_1,Facebook ads,35-44,796,40779.69230769231,815.5938461538461,163.11876923076923,Cambodia,1836.923076923077
1669507200,November_2022_1,Facebook ads,35-44,415,21260.769230769227,425.21538461538455,85.04307692307691,Laos,957.6923076923076
1669507200,November_2022_1,Facebook ads,45-54,773,39601.38461538462,792.0276923076924,158.4055384615385,Singapore,1783.8461538461538
1669507200,November_2022_1,Facebook ads,45-54,922,47234.76923076922,944.6953846153845,188.9390769230769,Malaysia,2127.692307692308
1669507200,November_2022_1,Facebook ads,45-54,467,23924.769230769227,478.4953846153845,95.69907692307692,Indonesia,1077.6923076923076
1669507200,November_2022_1,Facebook ads,45-54,632,32377.84615384615,647.556923076923,129.5113846153846,Thailand,1458.4615384615383
1669507200,November_2022_1,Facebook ads,45-54,490,25103.07692307692,502.0615384615384,100.41230769230768,Vietnam,1130.7692307692307
1669507200,November_2022_1,Facebook ads,45-54,638,32685.23076923077,653.7046153846153,130.74092307692305,Philippines,1472.3076923076924
1669507200,November_2022_1,Facebook ads,45-54,103,5276.76923076923,105.5353846153846,21.10707692307692,Myanmar,237.69230769230768
1669507200,November_2022_1,Facebook ads,45-54,739,37859.53846153846,757.1907692307692,151.43815384615385,Cambodia,1705.3846153846152
1669507200,November_2022_1,Facebook ads,45-54,212,10860.923076923074,217.2184615384615,43.4436923076923,Laos,489.2307692307692
1669507200,November_2022_1,Facebook ads,55-64,767,39294.0,785.88,157.17600000000002,Singapore,1770.0
1669507200,November_2022_1,Facebook ads,55-64,207,10604.769230769229,212.09538461538455,42.41907692307692,Malaysia,477.6923076923077
1669507200,November_2022_1,Facebook ads,55-64,502,25717.84615384615,514.356923076923,102.8713846153846,Indonesia,1158.4615384615383
1669507200,November_2022_1,Facebook ads,55-64,615,31506.92307692307,630.1384615384615,126.02769230769228,Thailand,1419.230769230769
1669507200,November_2022_1,Facebook ads,55-64,413,21158.307692307688,423.16615384615375,84.63323076923075,Vietnam,953.0769230769232
1669507200,November_2022_1,Facebook ads,55-64,903,46261.38461538461,925.2276923076922,185.04553846153848,Philippines,2083.846153846154
1669507200,November_2022_1,Facebook ads,55-64,307,15727.84615384615,314.556923076923,62.911384615384605,Myanmar,708.4615384615383
1669507200,November_2022_1,Facebook ads,55-64,573,29355.23076923077,587.1046153846154,117.42092307692307,Cambodia,1322.3076923076924
1669507200,November_2022_1,Facebook ads,55-64,927,47490.92307692307,949.8184615384614,189.9636923076923,Laos,2139.230769230769
1669507200,November_2022_1,Facebook ads,65+,874,44775.6923076923,895.513846153846,179.1027692307692,Singapore,2016.923076923077
1669507200,November_2022_1,Facebook ads,65+,926,47439.6923076923,948.793846153846,189.7587692307692,Malaysia,2136.9230769230767
1669507200,November_2022_1,Facebook ads,65+,554,28381.84615384615,567.636923076923,113.52738461538462,Indonesia,1278.4615384615383
1669507200,November_2022_1,Facebook ads,65+,103,5276.76923076923,105.5353846153846,21.10707692307692,Thailand,237.69230769230768
1669507200,November_2022_1,Facebook ads,65+,882,45185.53846153845,903.7107692307692,180.74215384615383,Vietnam,2035.3846153846152
1669507200,November_2022_1,Facebook ads,65+,228,11680.615384615385,233.61230769230767,46.72246153846154,Philippines,526.1538461538462
1669507200,November_2022_1,Facebook ads,65+,853,43699.84615384614,873.9969230769228,174.79938461538458,Myanmar,1968.461538461538
1669507200,November_2022_1,Facebook ads,65+,590,30226.15384615384,604.5230769230768,120.90461538461535,Cambodia,1361.5384615384614
1669507200,November_2022_1,Facebook ads,65+,990,50718.46153846153,1014.3692307692306,202.87384615384613,Laos,2284.6153846153848
1670112000,December_2022_1,Influencer,18-24,101,5174.307692307692,103.48615384615384,20.69723076923077,Singapore,233.0769230769231
1670112000,December_2022_1,Influencer,18-24,137,7018.615384615384,140.3723076923077,28.074461538461534,Malaysia,316.1538461538462
1670112000,December_2022_1,Influencer,18-24,386,19775.07692307692,395.5015384615385,79.1003076923077,Indonesia,890.7692307692307
1670112000,December_2022_1,Influencer,18-24,958,49079.07692307692,981.5815384615383,196.31630769230767,Thailand,2210.7692307692305
1670112000,December_2022_1,Influencer,18-24,558,28586.769230769227,571.7353846153845,114.34707692307693,Vietnam,1287.6923076923076
1670112000,December_2022_1,Influencer,18-24,176,9016.615384615385,180.3323076923077,36.06646153846154,Philippines,406.1538461538462
1670112000,December_2022_1,Influencer,18-24,363,18596.76923076923,371.93538461538463,74.38707692307693,Myanmar,837.6923076923076
1670112000,December_2022_1,Influencer,18-24,225,11526.923076923074,230.5384615384615,46.107692307692304,Cambodia,519.2307692307692
1670112000,December_2022_1,Influencer,18-24,489,25051.84615384615,501.03692307692296,100.2073846153846,Laos,1128.4615384615383
1670112000,December_2022_1,Influencer,25-34,672,34427.07692307692,688.5415384615385,137.7083076923077,Singapore,1550.7692307692307
1670112000,December_2022_1,Influencer,25-34,725,37142.30769230769,742.8461538461538,148.56923076923076,Malaysia,1673.0769230769229
1670112000,December_2022_1,Influencer,25-34,453,23207.538461538457,464.15076923076913,92.83015384615383,Indonesia,1045.3846153846152
1670112000,December_2022_1,Influencer,25-34,473,24232.15384615384,484.6430769230768,96.92861538461536,Thailand,1091.5384615384614
1670112000,December_2022_1,Influencer,25-34,824,42214.15384615384,844.2830769230768,168.85661538461537,Vietnam,1901.5384615384612
1670112000,December_2022_1,Influencer,25-34,811,41548.15384615384,830.9630769230769,166.19261538461538,Philippines,1871.5384615384612
1670112000,December_2022_1,Influencer,25-34,930,47644.615384615376,952.8923076923076,190.5784615384615,Myanmar,2146.153846153846
1670112000,December_2022_1,Influencer,25-34,769,39396.46153846154,787.9292307692308,157.58584615384618,Cambodia,1774.6153846153848
1670112000,December_2022_1,Influencer,25-34,582,29816.307692307688,596.3261538461537,119.26523076923075,Laos,1343.076923076923
1670112000,December_2022_1,Influencer,35-44,140,7172.307692307692,143.44615384615383,28.689230769230768,Singapore,323.0769230769231
1670112000,December_2022_1,Influencer,35-44,984,50411.07692307692,1008.2215384615384,201.64430769230768,Malaysia,2270.7692307692305
1670112000,December_2022_1,Influencer,35-44,602,30840.92307692307,616.8184615384614,123.36369230769228,Indonesia,1389.230769230769
1670112000,December_2022_1,Influencer,35-44,520,26640.0,532.8,106.56,Thailand,1200.0
1670112000,December_2022_1,Influencer,35-44,499,25564.15384615384,511.2830769230768,102.25661538461536,Vietnam,1151.5384615384614
1670112000,December_2022_1,Influencer,35-44,631,32326.61538461538,646.5323076923077,129.30646153846155,Philippines,1456.1538461538462
1670112000,December_2022_1,Influencer,35-44,703,36015.230769230766,720.3046153846153,144.06092307692307,Myanmar,1622.3076923076922
1670112000,December_2022_1,Influencer,35-44,845,43289.99999999999,865.7999999999998,173.15999999999997,Cambodia,1950.0
1670112000,December_2022_1,Influencer,35-44,934,47849.53846153845,956.990769230769,191.39815384615383,Laos,2155.3846153846152
1670112000,December_2022_1,Influencer,45-54,217,11117.07692307692,222.3415384615384,44.46830769230769,Singapore,500.7692307692307
1670112000,December_2022_1,Influencer,45-54,651,33351.230769230766,667.0246153846153,133.40492307692307,Malaysia,1502.3076923076924
1670112000,December_2022_1,Influencer,45-54,690,35349.230769230766,706.9846153846154,141.3969230769231,Indonesia,1592.3076923076922
1670112000,December_2022_1,Influencer,45-54,611,31302.0,626.04,125.208,Thailand,1410.0
1670112000,December_2022_1,Influencer,45-54,478,24488.307692307688,489.76615384615377,97.95323076923076,Vietnam,1103.076923076923
1670112000,December_2022_1,Influencer,45-54,442,22644.0,452.88,90.576,Philippines,1020.0
1670112000,December_2022_1,Influencer,45-54,363,18596.76923076923,371.93538461538463,74.38707692307693,Myanmar,837.6923076923076
1670112000,December_2022_1,Influencer,45-54,304,15574.153846153844,311.4830769230769,62.296615384615386,Cambodia,701.5384615384615
1670112000,December_2022_1,Influencer,45-54,170,8709.23076923077,174.1846153846154,34.83692307692308,Laos,392.3076923076923
1670112000,December_2022_1,Influencer,55-64,121,6198.923076923076,123.97846153846152,24.795692307692303,Singapore,279.2307692307692
1670112000,December_2022_1,Influencer,55-64,247,12653.999999999998,253.08,50.61599999999999,Malaysia,570.0
1670112000,December_2022_1,Influencer,55-64,997,51077.07692307692,1021.5415384615384,204.3083076923077,Indonesia,2300.7692307692305
1670112000,December_2022_1,Influencer,55-64,912,46722.46153846153,934.4492307692308,186.88984615384612,Thailand,2104.6153846153848
1670112000,December_2022_1,Influencer,55-64,338,17316.0,346.32,69.264,Vietnam,780.0
1670112000,December_2022_1,Influencer,55-64,622,31865.538461538457,637.3107692307692,127.46215384615384,Philippines,1435.3846153846152
1670112000,December_2022_1,Influencer,55-64,262,13422.461538461535,268.4492307692307,53.68984615384615,Myanmar,604.6153846153845
1670112000,December_2022_1,Influencer,55-64,698,35759.07692307692,715.1815384615385,143.0363076923077,Cambodia,1610.7692307692307
1670112000,December_2022_1,Influencer,55-64,349,17879.53846153846,357.59076923076924,71.51815384615385,Laos,805.3846153846154
1670112000,December_2022_1,Influencer,65+,297,15215.53846153846,304.3107692307692,60.862153846153845,Singapore,685.3846153846154
1670112000,December_2022_1,Influencer,65+,698,35759.07692307692,715.1815384615385,143.0363076923077,Malaysia,1610.7692307692307
1670112000,December_2022_1,Influencer,65+,951,48720.46153846153,974.4092307692308,194.8818461538461,Indonesia,2194.6153846153848
1670112000,December_2022_1,Influencer,65+,534,27357.23076923077,547.1446153846153,109.42892307692308,Thailand,1232.3076923076924
1670112000,December_2022_1,Influencer,65+,389,19928.76923076923,398.5753846153846,79.71507692307694,Vietnam,897.6923076923076
1670112000,December_2022_1,Influencer,65+,564,28894.15384615384,577.8830769230768,115.57661538461537,Philippines,1301.5384615384614
1670112000,December_2022_1,Influencer,65+,856,43853.53846153845,877.0707692307691,175.41415384615382,Myanmar,1975.3846153846152
1670112000,December_2022_1,Influencer,65+,286,14651.999999999998,293.04,58.608,Cambodia,660.0
1670112000,December_2022_1,Influencer,65+,585,29970.0,599.4,119.88,Laos,1350.0
1670112000,December_2022_1,Sponsored search ads,18-24,539,19943.0,398.86,79.772,Singapore,898.3333333333334
1670112000,December_2022_1,Sponsored search ads,18-24,799,29563.0,591.26,118.252,Malaysia,1331.6666666666663
1670112000,December_2022_1,Sponsored search ads,18-24,507,18759.0,375.18,75.036,Indonesia,845.0
1670112000,December_2022_1,Sponsored search ads,18-24,508,18796.0,375.92,75.18400000000001,Thailand,846.6666666666667
1670112000,December_2022_1,Sponsored search ads,18-24,846,31302.0,626.04,125.208,Vietnam,1410.0
1670112000,December_2022_1,Sponsored search ads,18-24,988,36556.0,731.12,146.22400000000002,Philippines,1646.6666666666667
1670112000,December_2022_1,Sponsored search ads,18-24,120,4440.0,88.8,17.76,Myanmar,200.0
1670112000,December_2022_1,Sponsored search ads,18-24,918,33966.0,679.32,135.864,Cambodia,1530.0
1670112000,December_2022_1,Sponsored search ads,18-24,991,36666.99999999999,733.3399999999999,146.66799999999998,Laos,1651.6666666666663
1670112000,December_2022_1,Sponsored search ads,25-34,385,14244.999999999998,284.9,56.98,Singapore,641.6666666666666
1670112000,December_2022_1,Sponsored search ads,25-34,919,34002.99999999999,680.0599999999998,136.01199999999997,Malaysia,1531.6666666666663
1670112000,December_2022_1,Sponsored search ads,25-34,987,36519.0,730.38,146.076,Indonesia,1645.0
1670112000,December_2022_1,Sponsored search ads,25-34,435,16094.999999999998,321.9,64.38,Thailand,725.0
1670112000,December_2022_1,Sponsored search ads,25-34,761,28157.0,563.14,112.628,Vietnam,1268.3333333333333
1670112000,December_2022_1,Sponsored search ads,25-34,750,27750.0,554.9999999999999,111.0,Philippines,1250.0
1670112000,December_2022_1,Sponsored search ads,25-34,422,15613.999999999998,312.28,62.456,Myanmar,703.3333333333333
